,apt_code,apt_name,X_Coord,Y_Coord,Count,bjdCode,도시형 생활주택,아파트,연립주택,주상복합,codeHallNm,분양,사택임대,영구국민임대,hoCnt,Priv/Ho,kaptDongCnt,kaptTarea,age,Temp_avg,Temp_min,Temp_max,kaptdaCnt,privArea,pblntfPclnd,Elec,Result
141,A40783206,효성동2차유승아파트,126.6493587,37.46749147,2,2824510100,0,1,0,0,계단식,1,0,0,350,59.1126,4,38486.76,19,12.71666667,8.758333333,17.19166667,350,20689.41,1590000,695.5825267,4
142,A44287004,화서꽃뫼노을마을풍림,127.204407,37.53696471,2,4111513800,0,1,0,0,계단식,1,0,0,275,59.96,2,27309.48,22,12.71666667,8.758333333,17.19166667,275,16489,2647000,555.0147068,1
143,A40680401,대동,126.741608,37.52224786,2,2818510500,0,1,0,0,복도식,1,0,0,336,79.92,9,36026.27,27,12.71666667,8.758333333,17.19166667,336,26853.12,1841000,95.00848194,4
144,A32090101,금강빌리지,128.0581389,35.17185973,2,4423025032,0,1,0,0,복도식,1,0,0,564,39.6,3,35936.57,20,12.63333333,7.8,18.24166667,564,22334.4,125000,379.5094115,5
145,A24016002,동아더프라임 1단지,126.4575713,34.75300082,2,4217010600,0,1,0,0,계단식,1,0,0,297,82.1774202,5,33401,8,13.80833333,9.908333333,18.05,297,24406.6938,211000,546.7357552,4
146,A61202009,해운대자이,126.9362117,37.55062368,2,2635010500,0,1,0,0,계단식,1,0,0,1059,84.4236594,11,164533.219,8,13.975,9.283333333,19.525,1059,89404.6553,2849000,665.7051746,6
147,A40281301,숭의 한화꿈에그린아파트,127.1323993,37.32973878,1,2817710100,0,1,0,0,계단식,1,0,0,405,74.37363704,9,49766,14,12.71666667,8.758333333,17.19166667,405,30121.323,1852000,569.7068541,4
148,A46572006,덕풍벽산블루밍,128.7592926,35.80801902,1,4145010800,0,1,0,0,계단식,1,0,0,696,76.61,9,90753.41,14,12.71666667,8.758333333,17.19166667,696,53320.56,3225000,587.9717724,1
149,A40309005,삼산미래타운1단지,126.838766,37.66294853,2,2823710500,0,1,0,0,계단식,1,0,0,608,58.94052632,7,66414.382,21,12.71666667,8.758333333,17.19166667,608,35835.84,1970000,657.9701122,4
150,A66099105,평거주공1차,126.7117545,37.45643397,2,4817012600,0,1,0,0,계단식,1,0,0,340,41.63735294,7,17845.4,33,13.975,9.283333333,19.525,340,14156.7,833300,12.5387037,4
151,A52689703,대불금호아파트,127.012956,37.62168222,1,4683025326,0,1,0,0,혼합식,1,0,0,682,56.05319648,6,52797.69,23,14.16666667,10.1,18.8,682,38228.28,239500,379.5966407,4
152,A12185606,마포신촌삼익아파트,127.1151716,36.99365075,2,1144011100,0,1,0,0,계단식,1,0,0,391,76.79588235,4,47624.76,24,12.71666667,8.758333333,17.19166667,391,30027.19,6382000,565.1640785,4
153,A44816005,내대지마을주공5단지,127.019643,37.49045862,2,4146510200,0,1,0,0,복도식,0,1,0,225,42.83017778,3,17644.761,15,12.71666667,8.758333333,17.19166667,225,9636.79,2422000,598.0924838,4
154,A71277602,사동휴먼시아1단지,126.7324563,37.35533655,2,4729012600,0,1,0,0,복도식,0,1,0,896,48.54075893,10,80031.932,12,13.375,8.508333333,18.88333333,896,43492.52,1200000,485.0948527,4
155,A41281001,주교우림루미아트,127.0236855,37.66033271,2,4128110100,0,1,0,0,계단식,1,0,0,163,84.7624,3,23490.68,17,12.71666667,8.758333333,17.19166667,163,13816.2712,2381000,757.9322488,3
156,A40576101,구월 힐스테이트&롯데캐슬골드,126.6929801,37.50661998,1,2820010100,0,1,0,0,계단식,1,0,0,5076,90.37241996,60,856257.03,14,12.71666667,8.758333333,17.19166667,5076,458730.4037,2675000,592.4962087,4
157,A14272305,벽산라이브파크,128.5412579,35.80619396,1,1130510100,0,1,0,0,혼합식,1,0,0,1585,82.56815142,19,264005.2,17,12.71666667,8.758333333,17.19166667,1585,130870.52,4390000,518.601795,5
158,A45072407,동아모란,128.6442154,34.85746642,2,4122011800,0,1,0,0,혼합식,1,0,0,258,71.50237984,3,25188.539,26,12.71666667,8.758333333,17.19166667,258,18447.614,1185000,493.7313754,1
159,A13772801,서초현대아파트,126.768148,37.75332582,1,1165010800,0,1,0,0,혼합식,1,0,0,299,79.43317726,2,44202.45,22,12.71666667,8.758333333,17.19166667,299,23750.52,10150000,563.144828,0
160,A42978807,시화한신,127.0437667,37.26466249,2,4139013200,0,1,0,0,계단식,1,0,0,406,70.99541872,10,39489,25,12.71666667,8.758333333,17.19166667,406,28824.14,1498000,485.9807034,4
161,A13276414,방학신동아3단지,127.250361,37.65667248,2,1132010600,0,1,0,0,계단식,1,0,0,210,84.862,3,23131.73,29,12.71666667,8.758333333,17.19166667,210,17821.02,2209000,504.6801474,4
162,A40383301,산곡2차현대,126.7893272,37.65439981,2,2823710300,0,1,0,0,혼합식,1,0,0,199,77.65078392,1,24586.891,20,12.71666667,8.758333333,17.19166667,199,15452.506,1625000,566.0187631,5
163,A70479407,대곡2단지미리샘마을,127.0468268,37.51607614,2,2729011600,0,1,0,0,계단식,1,0,0,1120,83.17392857,14,143425.797,23,13.375,8.508333333,18.88333333,1120,93154.8,1906000,478.3171846,5
164,A65691602,대아푸른솔마을,126.8886952,37.45395141,2,4831011100,0,1,0,0,계단식,1,0,0,292,74.2119863,3,27863,19,13.975,9.283333333,19.525,292,21669.9,776600,539.5999366,4
166,A41382602,새꽃마을주공3단지,127.0379836,37.25319517,1,4148010100,0,1,0,0,복도식,0,1,0,1167,40.92233933,10,76809.99,17,12.71666667,8.758333333,17.19166667,1167,47756.37,1268000,493.7669868,4
167,A44371608,매탄성일,127.1533694,37.49468814,2,4111710100,0,1,0,0,복도식,1,0,0,990,47.62454545,6,71576.47,33,12.71666667,8.758333333,17.19166667,990,47148.3,3276000,75.26096734,4
168,A47278910,호평동원로얄듀크,128.1754705,38.07011003,1,4136010100,0,1,0,0,계단식,1,0,0,593,84.9949,9,85346.503,16,12.71666667,8.758333333,17.19166667,593,50401.9757,2012000,606.364633,3
169,A41081005,마두백마마을2단지극동삼환,127.1396908,37.82490864,1,4128510500,0,1,0,0,계단식,1,0,0,806,121.771067,13,136800.626,29,12.71666667,8.758333333,17.19166667,806,98147.48,2683000,447.3837145,1
170,A13550701,삼성동중앙하이츠빌리지,127.064697,37.664767,2,1168010500,0,1,0,0,계단식,1,0,0,298,113.6451678,5,63733,17,12.71666667,8.758333333,17.19166667,298,33866.26,19550000,856.0598661,1
171,A42386002,소하우림필유,129.3594735,36.04893884,2,4121010400,0,1,0,0,혼합식,1,0,0,218,69.15462294,1,25505.165,16,12.71666667,8.758333333,17.19166667,218,15075.7078,2523000,576.1338671,5
172,A44172325,권선현대,128.1181628,36.13232161,1,4111313700,0,1,0,0,복도식,1,0,0,809,60,10,88890.69,25,12.71666667,8.758333333,17.19166667,809,48540,2718000,642.1689157,4
173,A13812002,마천금호,126.7257593,37.54010139,2,1171011400,0,1,0,0,계단식,1,0,0,199,72.2281407,1,25233,23,12.71666667,8.758333333,17.19166667,199,14373.4,6326000,640.1367573,5
174,A25280601,내설악아파트,126.9793733,37.81099658,2,4281025021,0,1,0,0,혼합식,1,0,0,162,71.78592593,2,15019.775,18,11.94166667,6.966666667,17.80833333,162,11629.32,195300,78.19911224,3
175,A48782304,포천영화아이닉스아파트,126.9508211,36.79419302,1,4165025021,0,1,0,0,계단식,1,0,0,310,122.16,4,54247.086,16,12.71666667,8.758333333,17.19166667,310,37869.6,1386000,506.8923798,4
176,A13982604,상계보람,126.8503398,35.21119003,1,1135010500,0,1,0,0,복도식,1,0,0,3315,64.1658371,21,294982.66,33,12.71666667,8.758333333,17.19166667,3315,212709.75,3987000,520.6705048,5
177,A79175709,대동우방타운,127.0775104,35.87686683,1,4711311800,0,1,0,0,혼합식,1,0,0,698,82.64553009,8,81169.417,27,13.375,8.508333333,18.88333333,698,57686.58,578200,396.7757463,4
178,A74075909,신음2차현대아파트,127.1166703,36.79917923,2,4715010800,0,1,0,0,계단식,1,0,0,440,72.66172727,4,45222.082,22,13.375,8.508333333,18.88333333,440,31971.16,863800,429.9945899,4
179,A40780702,계산 서해그린3차 아파트,127.0245878,37.58106805,2,2824510200,0,1,0,0,계단식,1,0,0,498,60.78277108,6,40074.47,30,12.71666667,8.758333333,17.19166667,498,30269.82,1712000,13.09356977,2
180,A48283514,백석한승아파트,126.7335364,37.52057419,1,4163025022,0,1,0,0,계단식,1,0,0,499,84.86,6,58017.7,20,12.71666667,8.758333333,17.19166667,499,42345.14,562600,541.5333967,5
181,A33688203,아산 한미금강아파트,126.6570319,36.59232791,1,4420041028,0,1,0,0,복도식,1,0,0,300,55.524,2,24143.82,26,12.63333333,7.8,18.24166667,300,16657.2,435000,105.0178001,4
182,A50630506,첨단호반3-3차,127.0348199,37.25994026,1,2920011700,0,1,0,0,계단식,1,0,0,700,78.28103714,10,86714.8452,18,14.16666667,10.1,18.8,700,54796.726,1067000,513.4077718,1
183,A56134001,고랑동 명성,126.7400557,37.46219164,2,4511312900,0,1,0,0,복도식,1,0,0,297,52.26545455,2,23214,23,13.56666667,9.275,18.74166667,297,15522.84,524700,470.1048584,1
184,A33109010,월봉벽산태영,129.2392583,35.57277391,2,4413310700,0,1,0,0,계단식,1,0,0,810,82.41076543,12,107071.81,23,12.63333333,7.8,18.24166667,810,66752.72,1118000,505.623641,1
185,A13607301,안암삼익,127.1163822,37.37612974,2,1129012300,0,1,0,0,계단식,1,0,0,204,138.0388235,3,29563.52,38,12.71666667,8.758333333,17.19166667,204,28159.92,4347000,351.1979941,4
186,A40309101,부평삼산엠코타운,126.9197799,37.47007047,1,2823710500,0,1,0,0,계단식,1,0,0,708,96.8430678,9,122157.392,14,12.71666667,8.758333333,17.19166667,708,68564.892,1945000,758.5975038,4
187,A35080813,홍성옥암 코오롱하늘채 아파트,127.0483561,37.52039238,1,4480025025,0,1,0,0,계단식,1,0,0,569,86.17052004,13,63253.518,15,12.63333333,7.8,18.24166667,569,49031.0259,457300,517.4018294,1
188,A44277304,한화꿈에그린파크,127.1999773,37.40960806,2,4111514100,0,0,0,1,계단식,1,0,0,212,132.3842453,3,58577.4,11,12.71666667,8.758333333,17.19166667,212,28065.46,5430000,937.0719234,6
189,A40574403,만수 주공11단지 아파트,128.7142319,36.58440321,2,2820010300,0,1,0,0,혼합식,1,0,0,902,59.99771619,11,76481.35,24,12.71666667,8.758333333,17.19166667,902,54117.94,1850000,533.5804418,5
191,A68976335,구영주공2차,128.6015256,34.89284884,2,3171025927,0,1,0,0,복도식,0,1,0,407,46.9,6,31894.296,14,13.975,9.283333333,19.525,407,19088.3,1161000,626.5956546,1
192,A46385410,양지마을 금호 6단지 아파트,127.1125425,36.90461939,1,4113510200,0,1,0,0,복도식,1,0,0,158,59.7825,1,24066.985,28,12.71666667,8.758333333,17.19166667,158,9445.635,3864000,548.9310671,4
193,A15179701,임광관악파크,127.1069552,37.30536705,2,1162010200,0,1,0,0,혼합식,1,0,0,465,79.11077419,5,63357.34,18,12.71666667,8.758333333,17.19166667,465,36786.51,5202000,545.2111612,4
194,A13510006,청담대림,126.7702136,37.76936739,2,1168010400,0,1,0,0,계단식,1,0,0,271,99.92557196,4,44037.57,19,12.71666667,8.758333333,17.19166667,271,27079.83,18050000,792.8720503,1
195,A46404001,삼동우남퍼스트빌,129.3782734,36.07085959,1,4161010700,0,1,0,0,계단식,1,0,0,343,84.902,5,47474.4,17,12.71666667,8.758333333,17.19166667,343,29121.386,2292000,586.7526704,1
196,A76026001,안기세영아파트,126.7746291,37.64864171,2,4717012800,0,1,0,0,혼합식,1,0,0,163,47.75079755,1,11740,23,13.375,8.508333333,18.88333333,163,7783.38,255900,521.5966585,4
197,A47206001,가운휴먼시아3단지,126.7066281,37.50087574,1,4136011200,0,1,0,0,계단식,1,0,0,189,83.47222222,6,24899.16,13,12.71666667,8.758333333,17.19166667,189,15776.25,2394000,700.4574968,1
198,A65691802,덕진2차휴먼빌,127.1134694,37.34614846,2,4831010800,0,1,0,0,복도식,1,0,0,165,47.6701,1,12138.983,15,13.975,9.283333333,19.525,165,7865.5665,892500,498.0548233,1
199,A33170710,대영한아름,126.4234525,34.80027518,2,4413325024,0,1,0,0,복도식,1,0,0,196,52.41142857,4,14818.44,23,12.63333333,7.8,18.24166667,196,10272.64,394000,448.6089587,5
200,A44679308,연원마을삼성명가타운,128.619388,35.90025296,1,4146311800,0,1,0,0,계단식,1,0,0,424,88.36063208,11,60816,19,12.71666667,8.758333333,17.19166667,424,37464.908,2310000,555.5102925,4
201,A41301020,그린,127.0710828,37.65631017,2,4148010100,0,1,0,0,복도식,1,0,0,220,19.59,1,9213.44,9,12.71666667,8.758333333,17.19166667,220,4309.8,1099000,453.5893004,7
202,A79175806,장성청구하이츠,126.3864788,36.97576647,2,4711312100,0,1,0,0,계단식,1,0,0,228,78.78175439,2,28803.075,22,13.375,8.508333333,18.88333333,228,17962.24,889900,498.9347561,4
203,A41083705,장항호수마을4단지롯데럭키,128.9494427,35.97161802,2,4128510400,0,1,0,0,계단식,1,0,0,472,131.3598305,8,90780.052,27,12.71666667,8.758333333,17.19166667,472,62001.84,2634000,487.2498273,4
204,A40377103,산곡 경남5차 아파트,126.8025769,35.15150908,2,2823710300,0,1,0,0,계단식,1,0,0,308,81.58818182,3,34110.43,29,12.71666667,8.758333333,17.19166667,308,25129.16,1800000,534.4248607,4
205,A46374321,까치마을4단지롯데선경,126.6810705,35.96887263,1,4113511400,0,1,0,0,혼합식,1,0,0,1124,76.99640569,16,127166,26,12.71666667,8.758333333,17.19166667,1124,86543.96,4940000,464.6084054,4
206,A53082704,하당삼성,128.6409549,35.85408634,2,4611015800,0,1,0,0,계단식,1,0,0,680,79.33058824,10,75836.3131,26,14.16666667,10.1,18.8,680,53944.8,686000,516.4225591,0
207,A70282708,복현현대,127.2256288,37.5397348,2,2723011200,0,1,0,0,혼합식,1,0,0,315,81.40428571,2,35097,29,13.375,8.508333333,18.88333333,315,25642.35,1743000,495.6123041,0
208,A13982103,양우,127.7423251,37.85464529,2,1135010500,0,1,0,0,계단식,1,0,0,251,86.33455378,2,30093.89,19,12.71666667,8.758333333,17.19166667,251,21669.973,3596000,572.4102271,1
209,A35671101,LG화학사원,128.5578023,35.9462197,2,4421025025,0,1,0,0,복도식,0,1,0,1115,59.50622422,10,95697.708,30,12.63333333,7.8,18.24166667,1115,66349.44,118800,343.5770031,1
210,A77075102,망정4주공아파트,128.7079987,35.20689359,2,4723010200,0,1,0,0,복도식,1,0,0,373,47.39201072,5,29570.861,23,13.375,8.508333333,18.88333333,373,17677.22,435500,469.5586561,4
211,A50680209,대덕6차 무지개,126.9465324,37.39193872,2,2920010800,0,1,0,0,복도식,1,0,0,254,59.18610236,3,20498.78,28,14.16666667,10.1,18.8,254,15033.27,669500,129.8231079,4
212,A57387805,산북동 코오롱아파트,126.9522221,37.59527823,1,4513015100,0,1,0,0,계단식,1,0,0,380,67.67594737,3,33244.53,27,13.56666667,9.275,18.74166667,380,25716.86,327000,503.9564511,4
214,A70681905,범어청구하이츠,127.3388449,37.34634692,2,2726010100,0,1,0,0,계단식,1,0,0,240,103.369375,4,39586.91,21,13.375,8.508333333,18.88333333,240,24808.65,3500000,621.0053416,1
215,A46571004,부영,129.3396113,36.0062763,1,4145010300,0,1,0,0,복도식,1,0,0,2055,54.20620438,15,186160.27,27,12.71666667,8.758333333,17.19166667,2055,111393.75,3378000,560.8477959,6
217,A20093609,퇴계주공3차아파트,126.8109118,35.19506716,2,4211012400,0,1,0,0,계단식,1,0,0,456,84.84710526,7,56345.861,22,11.94166667,6.966666667,17.80833333,456,38690.28,846600,485.3578642,5
218,A70225002,칠곡우방하이츠,127.1337395,36.8236795,2,2723012400,0,1,0,0,혼합식,1,0,0,404,55.91722772,3,38385.35,22,13.375,8.508333333,18.88333333,404,22590.56,1492000,558.1610564,5
220,A64180503,대동디지털황토방,127.4027159,36.39980737,2,4812310500,0,1,0,0,계단식,1,0,0,704,81.86801477,8,87615.72,20,13.975,9.283333333,19.525,704,57635.0824,1044000,509.2312664,4
221,A43175702,은하수청구아파트,128.5787862,38.20782758,1,4117310100,0,1,0,0,혼합식,1,0,0,502,77.46286853,6,60709.23,29,12.71666667,8.758333333,17.19166667,502,38886.36,3945000,464.6957185,5
222,A12009001,홍제유원하나제2,129.3006275,35.55392581,3,1141011100,0,1,0,0,복도식,0,1,0,150,28.71,1,5849.1,25,12.71666667,8.758333333,17.19166667,150,4306.5,3631000,484.2977669,4
223,A79075407,대림한숲2차아파트,128.58138,35.86167578,2,4711125325,0,1,0,0,계단식,1,0,0,265,98.95226415,4,37676.46,22,13.375,8.508333333,18.88333333,265,26222.35,642600,423.4486357,1
224,A46475602,곤지암쌍용2차,126.8884316,37.46529666,1,4161025921,0,1,0,0,계단식,1,0,0,409,98.19355012,4,58116.776,21,12.71666667,8.758333333,17.19166667,409,40161.162,1244000,477.7364136,4
225,A79076002,효자풍림아이원,126.8874872,37.52190141,2,4711111400,0,1,0,0,계단식,1,0,0,583,90.6673928,6,89176.87,9,13.375,8.508333333,18.88333333,583,52859.09,984300,620.4914014,1
226,A69007201,제주삼화3차,126.7646763,37.6859598,2,5011011400,0,1,0,0,계단식,1,0,0,524,76.97444122,13,71481.755,8,16.75833333,13.96666667,19.95,524,40334.6072,925100,582.3970811,6
227,A50625106,수완진흥더루벤스,127.0012292,37.52596425,1,2920012300,0,1,0,0,타워형,1,0,0,446,84.96235426,6,66978.289,12,14.16666667,10.1,18.8,446,37893.21,1030000,868.2301526,0
228,A33176503,주택관리공단 천안성정4,126.9563593,37.32275175,1,4413310200,0,1,0,0,계단식,0,1,0,504,39.50428571,8,28817,31,12.63333333,7.8,18.24166667,504,19910.16,1319000,70.58142677,4
229,A44382202,원천1차삼성아파트,127.4370068,36.86176688,1,4111710200,0,1,0,0,복도식,1,0,0,684,49.14,6,50586,29,12.71666667,8.758333333,17.19166667,684,33611.76,2381000,512.60685,4
230,A30572803,세종,128.8571417,35.23007471,1,3020014100,0,1,0,0,계단식,1,0,0,980,81.38789796,11,124968.81,27,12.18333333,7.125,17.86666667,980,79760.14,1575000,399.7493871,1
231,A21780413,주공2차아파트 입주자 대표회의,126.6558964,37.42633333,2,4221010600,0,1,0,0,계단식,1,0,0,590,42.10727119,17,31545.79,31,13.80833333,9.908333333,18.05,590,24843.29,291900,11.39288181,4
232,A68181808,강변맨션,129.0180131,35.14602467,2,3111011100,0,1,0,0,복도식,1,0,0,298,79.23738255,3,32089,35,13.975,9.283333333,19.525,298,23612.74,1350000,461.9342426,4
233,A70075102,보성황실타운,129.3217318,35.53250976,2,2711015600,0,1,0,0,혼합식,1,0,0,1058,98.35534972,8,135924.54,28,13.375,8.508333333,18.88333333,1058,104059.96,2059000,421.5608898,4
234,A15301105,독산동중앙하이츠빌아파트,127.1324962,35.81288269,1,1154510200,0,1,0,0,계단식,1,0,0,554,84.8768,7,79873.63,17,12.71666667,8.758333333,17.19166667,554,47021.7472,3459000,535.9141036,1
235,A15086202,양평신동아아파트,126.9987592,37.39189111,2,1156012500,0,1,0,0,복도식,1,0,0,495,53.42333333,4,39703.122,39,12.71666667,8.758333333,17.19166667,495,26444.55,5715000,532.6662583,4
236,A41182605,일산동문(3),126.8770866,35.21189048,1,4128710100,0,1,0,0,혼합식,1,0,0,889,82.1344252,8,111494.409,24,12.71666667,8.758333333,17.19166667,889,73017.504,2085000,489.0466173,4
237,A14082601,신동아아파트,126.6519605,37.42334883,2,1117013600,0,1,0,0,계단식,1,0,0,226,84.92243363,2,26776.2,29,12.71666667,8.758333333,17.19166667,226,19192.47,9408000,558.1845814,1
238,A43775110,대우장미,126.7523586,37.50792237,1,4143010300,0,1,0,0,복도식,1,0,0,520,49.947,3,36592,26,12.71666667,8.758333333,17.19166667,520,25972.44,2772000,459.6016649,4
239,A36570005,진천벽암휴먼시아,126.8332402,37.5465461,2,4375025026,0,1,0,0,복도식,0,1,0,632,40.96193038,8,42748.16,10,12.18333333,7.125,17.86666667,632,25887.94,495400,547.8831456,4
240,A62191902,한솔빌리지,128.4265117,36.11786497,2,4825010900,0,1,0,0,계단식,1,0,0,298,75.02587248,6,36472.51,17,13.975,9.283333333,19.525,298,22357.71,846900,523.1807059,1
241,A40678905,옥련태평아파트,129.1274857,35.20621937,2,2818510100,0,1,0,0,계단식,1,0,0,273,82.64664103,3,34699.35,24,12.71666667,8.758333333,17.19166667,273,22562.533,2063000,511.0682091,4
242,A61477403,개금시영아파트,127.1249758,37.54055542,2,2623011100,0,1,0,0,계단식,1,0,0,663,37.97102564,18,27627.6,46,13.975,9.283333333,19.525,633,25174.79,1450000,3.776595555,4
243,A68080301,달동우방맨션,127.7590907,37.83314789,2,3114010500,0,1,0,0,혼합식,1,0,0,183,64.46819672,1,18660.13,23,13.975,9.283333333,19.525,183,11797.68,2032000,520.0249823,5
244,A56025101,중화산동 옥성트레비앙,127.4752887,34.9739275,1,4511112700,0,1,0,0,계단식,1,0,0,155,83.85533226,2,22902.42,13,13.56666667,9.275,18.74166667,155,12997.5765,650200,626.3510612,0
245,A43777203,휴먼시아청계마을3단지,127.0428303,37.7274812,2,4143010800,0,1,0,0,혼합식,0,0,1,506,46.66602767,7,43337.379,14,12.71666667,8.758333333,17.19166667,506,23613.01,3034000,654.1645898,4
246,A50088708,우미아파트,129.1045283,35.18507498,1,2917012800,0,1,0,0,혼합식,1,0,0,444,61.48666667,3,36852,29,14.16666667,10.1,18.8,444,27300.08,724200,108.7221783,4
